1,0.019,294.28,-5.517836466270694
2,0.10054,297.4,-3.025019431689827
3,0.03,299.48,-0.3308714905207353
4,0.1204,299.5,-1.234735533407616
5,0.1498,301.76,0.4838600364613512
6,0.19947,303.79,1.435798539356711
7,0.24844,304.99,1.469819588827136
8,0.29801,305.75,1.059807203701212
9,0.34853,306.21,0.4572165014978964
10,0.248,304.81,1.300420124066818
11,0.39494,306.3,-0.2091612526843392
12,0.299,302.73,-1.982666855641583
13,0.4415,306.32,-0.6382592383282031
14,0.342,300.62,-5.007065238082589
15,0.45003,306.33,-0.6693675434973443
16,0.4,296.65,-9.924702726321129
17,0.50495,306.15,-0.7481153867088892
18,0.447,292.71,-14.27636240461516
19,0.54811,305.84,-0.4626329393785227
20,0.59548,305.11,0.08225296927082582
21,0.6490899999999999,303.35,0.6728442758693518
22,0.70164,300.33,1.027909545973898
23,0.74915,295.76,0.5374394870211177
24,0.80056,290.24,0.6535888774116643
25,0.84774,281.78,-1.409026250561965
