1,0.03,299.48,-1.391156813527743
2,0.05001,288.41,-12.3993863618756
3,0.10054,297.4,-3.620484249596018
4,0.1204,299.5,-1.726052972201785
5,0.1498,301.76,0.1270569766268181
6,0.19947,303.79,1.257169844257419
7,0.248,304.81,1.242950491878958
8,0.24844,304.99,1.413232337243073
9,0.29801,305.75,1.080427708752552
10,0.299,302.73,-1.960924795311314
11,0.342,300.62,-4.950566958522074
12,0.34853,306.21,0.516784486096924
13,0.39494,306.3,-0.1419817375299317
14,0.4,296.65,-9.858034401866917
15,0.4415,306.32,-0.5837740503459941
16,0.447,292.71,-14.22441408929382
17,0.45003,306.33,-0.6188949224684279
18,0.50495,306.15,-0.7318062317999647
19,0.54811,305.84,-0.4783679872402899
20,0.59548,305.11,0.0328861611155844
21,0.6490899999999999,303.35,0.5958666309022647
22,0.70164,300.33,0.9439774370209761
23,0.74915,295.76,0.4723234307218149
24,0.80056,290.24,0.6440884921534575
25,0.84774,281.78,-1.327829647387205
