1,0.019,294.28,-10.99365327690367
2,0.03,299.48,-5.453542804355436
3,0.047,303.19,-1.29430100758816
4,0.05001,288.41,-16.0040619972329
5,0.06,304.57,0.3697518505277912
6,0.10054,297.4,-6.215833668174639
7,0.1204,299.5,-3.979044149439346
8,0.1498,301.76,-1.671852423583402
9,0.19947,303.79,0.09199044366386033
10,0.248,304.81,0.5500538154064429
11,0.24844,304.99,0.7240058640561529
12,0.29801,305.75,0.7403210965892981
13,0.299,302.73,-2.295295477440789
14,0.342,300.62,-5.078168898284957
15,0.34853,306.21,0.4137412286946187
16,0.39494,306.3,-0.1166389754272359
17,0.4,296.65,-9.823214168462698
18,0.4415,306.32,-0.5003301578254309
19,0.447,292.71,-14.13808819605322
20,0.45003,306.33,-0.5313055757589495
21,0.50495,306.15,-0.656266212479693
22,0.54811,305.84,-0.448228859566882
23,0.59548,305.11,-0.007823724137551835
24,0.6490899999999999,303.35,0.4676824942361577
25,0.70164,300.33,0.743654580699797
26,0.74915,295.76,0.2363891320493394
27,0.80056,290.24,0.420288638006582
28,0.84774,281.78,-1.477390380976203
