1,0.0794,293.1,0.006712555176193291
2,0.105,296.4,2.218261850029194
3,0.1279,298,2.912056161316855
4,0.1561,299.4,3.27321163414598
5,0.1682,296.3,-0.2488719332158098
6,0.1928,301.6,4.233101522589152
7,0.2046,297.5,-0.2412521099783476
8,0.2344,298.7,0.06241185878593569
9,0.2387,302.8,4.038716618472392
10,0.2753,300,0.242448777738673
11,0.3015,303.5,3.092270314016503
12,0.3172,300.6,-0.1710295691043484
13,0.3598,301.3,-0.3484576042195613
14,0.3795,303.7,1.705172702294192
15,0.4062,301.7,-0.6955689892477039
16,0.432,303.7,1.002038048940676
17,0.4564,301.9,-0.9962682685213622
18,0.475,303.8,0.8171320461513005
19,0.5141,302.1,-0.8546566296844276
20,0.5204,303.5,0.579606830036596
21,0.5659,301.5,-0.8881160251279425
22,0.5676,302.8,0.442337407647301
23,0.6094000000000001,301.7,0.3660447468697043
24,0.6129,300.6,-0.6225128779297506
25,0.6533,299.9,0.2897096615004102
26,0.6612,298.8,-0.4196457886276335
27,0.7073,296.1,-0.2814992236566809
28,0.7155,296.4,0.6316030607780476
29,0.7635,291.4,-0.03491089027727412
30,0.7651,291.6,0.333000378519273
31,0.8111,285.6,-0.1173909599833678
32,0.8132,285.3,-0.1288444371994615
